product_name,price,source,product_url,image_url
GENUINE Toshiko/BRITE RECHARGEABLE SHAVER TRIMMER Clipper,Rs. 415.00,ebay.in,http://www.ebay.in/itm/GENUINE-Toshiko-BRITE-RECHARGEABLE-SHAVER-TRIMMER-Clipper/192278886681?hash=item2cc4b6f919:g:eoIAAOSw-zxWnllU,https://i.ebayimg.com/thumbs/images/g/eoIAAOSw-zxWnllU/s-l225.jpg
KEMEI Rechargeable Mens/Baby Electric Shaver Razor Beard Hair Clipper TrimmerNEW,Rs. 590.00,ebay.in,http://www.ebay.in/itm/KEMEI-Rechargeable-Mens-Baby-Electric-Shaver-Razor-Beard-Hair-Clipper-TrimmerNEW/172787180265?hash=item283aeb22e9:g:~QUAAOSw4DJYgTW5,https://i.ebayimg.com/thumbs/images/g/~QUAAOSw4DJYgTW5/s-l225.jpg
"LADY SHAVER, TRIMMER FOR WOMEN. MAXEL/ kemei/Gemei",Rs. 399.00,ebay.in,http://www.ebay.in/itm/LADY-SHAVER-TRIMMER-FOR-WOMEN-MAXEL-kemei-Gemei/263120575690?hash=item3d43355cca:g:XDAAAOSw3KFWcFxE,https://i.ebayimg.com/thumbs/images/g/XDAAAOSw3KFWcFxE/s-l225.jpg
.Nova NHC-7882/ Rechargeable Hair Trimmer/Shaver With Adjustable Cutting Setting,Rs. 399.00,ebay.in,http://www.ebay.in/itm/Nova-NHC-7882-Rechargeable-Hair-Trimmer-Shaver-With-Adjustable-Cutting-Setting/272895039633?hash=item3f89cfd891:g:0IoAAOSwnTdZ6gKn,https://i.ebayimg.com/thumbs/images/g/0IoAAOSwnTdZ6gKn/s-l225.jpg
Akari-8008 Men's Electric Shaver Razor Beard Hair Grooming Trimmer Clipper,Rs. 350.00,ebay.in,http://www.ebay.in/itm/Akari-8008-Mens-Electric-Shaver-Razor-Beard-Hair-Grooming-Trimmer-Clipper/152638497916?hash=item2389f6a47c:g:W-YAAOSwdGFYoa3L,https://i.ebayimg.com/thumbs/images/g/W-YAAOSwdGFYoa3L/s-l225.jpg
GEMEI GM-7110 SHAVER FOR MEN GIFT,Rs. 380.00,ebay.in,http://www.ebay.in/itm/GEMEI-GM-7110-SHAVER-FOR-MEN-GIFT/152628834342?hash=item2389633026:g:9EoAAOSwhCdZ5I5g,https://i.ebayimg.com/thumbs/images/g/9EoAAOSwhCdZ5I5g/s-l225.jpg
"Kemei KM-700 Hair Shaver for Men Beard Trimmer, Battery Shaving Machine",Rs. 499.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-700-Hair-Shaver-for-Men-Beard-Trimmer-Battery-Shaving-Machine/263105421698?hash=item3d424e2182:g:J5IAAOSwGotWmqIs,https://i.ebayimg.com/thumbs/images/g/J5IAAOSwGotWmqIs/s-l225.jpg
Bikini Eyebrow Trimmer Face Micro Hair Remover Clipper Shaver Women Ladies,Rs. 349.00,ebay.in,http://www.ebay.in/itm/Bikini-Eyebrow-Trimmer-Face-Micro-Hair-Remover-Clipper-Shaver-Women-Ladies/132374963581?hash=item1ed229a57d:g:GCwAAOSw3WxZ8Eg2,https://i.ebayimg.com/thumbs/images/g/GCwAAOSw3WxZ8Eg2/s-l225.jpg
Maxel Professional 3 in 1 Rechargeable Nose &amp; Hair Trimmer Clipper Shaver,Rs. 598.00,ebay.in,http://www.ebay.in/itm/Maxel-Professional-3-in-1-Rechargeable-Nose-Hair-Trimmer-Clipper-Shaver/372120122270?hash=item56a416739e:g:Ib4AAOSwRjNXN~Tu,https://i.ebayimg.com/thumbs/images/g/Ib4AAOSwRjNXN~Tu/s-l225.jpg
KEMEI KM 1012 SHAVER FOR WOMEN,Rs. 370.00,ebay.in,http://www.ebay.in/itm/KEMEI-KM-1012-SHAVER-FOR-WOMEN/142452814258?hash=item212ad971b2:g:t4QAAOSwP~tW2wbi,https://i.ebayimg.com/thumbs/images/g/t4QAAOSwP~tW2wbi/s-l225.jpg
Kemei KM-3018 Rechargeable Shaver &amp; double side razor For Women with warranty,Rs. 489.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-3018-Rechargeable-Shaver-double-side-razor-For-Women-with-warranty/112600173509?hash=item1a377e4bc5:g:44EAAOSwl~JZ38L8,https://i.ebayimg.com/thumbs/images/g/44EAAOSwl~JZ38L8/s-l225.jpg
Eboli Rscw 6008 Shavers,Rs. 299.00,ebay.in,http://www.ebay.in/itm/Eboli-Rscw-6008-Shavers/112616804927?hash=item1a387c123f:g:K38AAOSwA3dYY5lX,https://i.ebayimg.com/thumbs/images/g/K38AAOSwA3dYY5lX/s-l225.jpg
Kemei KM-3018 Rechargeable Shaver &amp; double side razor For Women with warranty,Rs. 500.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-3018-Rechargeable-Shaver-double-side-razor-For-Women-with-warranty/181854058594?hash=item2a5758b862:g:3e0AAOSw5ZBWGCQQ,https://i.ebayimg.com/thumbs/images/g/3e0AAOSw5ZBWGCQQ/s-l225.jpg
Electric Rechargeable Hair Trimmer Brite Professional Beard shaver BHT 810/ 910,Rs. 650.00,ebay.in,http://www.ebay.in/itm/Electric-Rechargeable-Hair-Trimmer-Brite-Professional-Beard-shaver-BHT-810-910/372120120500?hash=item56a4166cb4:g:6bYAAOSwpDdVR1oL,https://i.ebayimg.com/thumbs/images/g/6bYAAOSwpDdVR1oL/s-l225.jpg
Bikini Trimmer Face Micro Hair Remover Eyebrow Clipper Shaver Women Ladies,Rs. 220.00,ebay.in,http://www.ebay.in/itm/Bikini-Trimmer-Face-Micro-Hair-Remover-Eyebrow-Clipper-Shaver-Women-Ladies/182676673779?hash=item2a8860d4f3:g:JZMAAOSw4CFY4q0H,https://i.ebayimg.com/thumbs/images/g/JZMAAOSw4CFY4q0H/s-l225.jpg
MAXEL RECHARGEABLE LADY SHAVER TRIMER TOTALLY LUXURIOUS HAIR REMOVAL SYSTEM-2001,"Rs. 3,000.00",ebay.in,http://www.ebay.in/itm/MAXEL-RECHARGEABLE-LADY-SHAVER-TRIMER-TOTALLY-LUXURIOUS-HAIR-REMOVAL-SYSTEM-2001/152512192423?hash=item23826f5fa7:g:MbMAAOSw8C9Z3gGX,https://i.ebayimg.com/thumbs/images/g/MbMAAOSw8C9Z3gGX/s-l225.jpg
Philips AT620/14 Aqua Touch Shavers CloseCut Electric Shaver Wet &amp; Dry,"Rs. 2,499.00",ebay.in,http://www.ebay.in/itm/Philips-AT620-14-Aqua-Touch-Shavers-CloseCut-Electric-Shaver-Wet-Dry/131632135966?hash=item1ea5e2ff1e:g:gX4AAOSwwbdWJNjY,https://i.ebayimg.com/thumbs/images/g/gX4AAOSwwbdWJNjY/s-l225.jpg
Philips AT610 Aqua Touch Shavers CloseCut Electric Shaver Wet &amp; Dry,"Rs. 2,199.00",ebay.in,http://www.ebay.in/itm/Philips-AT610-Aqua-Touch-Shavers-CloseCut-Electric-Shaver-Wet-Dry/122083097630?hash=item1c6cb83c1e:g:eeAAAOSwI-BWJNVL,https://i.ebayimg.com/thumbs/images/g/eeAAAOSwI-BWJNVL/s-l225.jpg
Set of 2 - Philips S7320/12 Aqua-Touch Sensitive Skin Wet &amp; Dry Shaver,"Rs. 20,879.00",ebay.in,http://www.ebay.in/itm/Set-of-2-Philips-S7320-12-Aqua-Touch-Sensitive-Skin-Wet-Dry-Shaver/182265292471?hash=item2a6fdba6b7:g:fQUAAOSwRgJXk02F,https://i.ebayimg.com/thumbs/images/g/fQUAAOSwRgJXk02F/s-l225.jpg
"Set of 2 - Philips S5050/06 with 5-way Movement Wet,Dry Shaver &amp; Pop up Trimmer","Rs. 10,659.00",ebay.in,http://www.ebay.in/itm/Set-of-2-Philips-S5050-06-with-5-way-Movement-Wet-Dry-Shaver-Pop-up-Trimmer/182265292534?hash=item2a6fdba6f6:g:X7kAAOSwZVlXk0qI,https://i.ebayimg.com/thumbs/images/g/X7kAAOSwZVlXk0qI/s-l225.jpg
Set of 2 - Philips HP6306/00 Ladyshave Wet and Dry Cordless Shaver for Women,"Rs. 3,842.00",ebay.in,http://www.ebay.in/itm/Set-of-2-Philips-HP6306-00-Ladyshave-Wet-and-Dry-Cordless-Shaver-for-Women/182265292513?hash=item2a6fdba6e1:g:SuEAAOSw0RpXlxVg,https://i.ebayimg.com/thumbs/images/g/SuEAAOSw0RpXlxVg/s-l225.jpg
Braun Cruzer 5 Body Shaver,"Rs. 5,279.00",ebay.in,http://www.ebay.in/itm/Braun-Cruzer-5-Body-Shaver/322253573797?hash=item4b07cf4ea5:g:2u0AAOSwvzRXzsff,https://i.ebayimg.com/thumbs/images/g/2u0AAOSwvzRXzsff/s-l225.jpg
Philips HP6306 Wet &amp; Dry Shaver for Women | Lady Shave,"Rs. 1,799.00",ebay.in,http://www.ebay.in/itm/Philips-HP6306-Wet-Dry-Shaver-for-Women-Lady-Shave/322822561549?hash=item4b29b95f0d:g:HtMAAOSwJV1Z34XB,https://i.ebayimg.com/thumbs/images/g/HtMAAOSwJV1Z34XB/s-l225.jpg
Philips Norelco Shaver 4100 (Model AT810/46),"Rs. 11,006.00",ebay.in,http://www.ebay.in/itm/Philips-Norelco-Shaver-4100-Model-AT810-46/272583031973?hash=item3f7736fca5:g:n9EAAOSwB-1YwSK4,https://i.ebayimg.com/thumbs/images/g/n9EAAOSwB-1YwSK4/s-l225.jpg
Keda Rechargeable Lady Shaver,Rs. 999.00,ebay.in,http://www.ebay.in/itm/Keda-Rechargeable-Lady-Shaver/272737421736?hash=item3f806ac9a8:g:JSMAAOSwB-1Y5hJa,https://i.ebayimg.com/thumbs/images/g/JSMAAOSwB-1Y5hJa/s-l225.jpg
Philips Norelco Shaver 2300,"Rs. 11,690.00",ebay.in,http://www.ebay.in/itm/Philips-Norelco-Shaver-2300/272583032034?hash=item3f7736fce2:g:IEcAAOSwTuJYwSK9,https://i.ebayimg.com/thumbs/images/g/IEcAAOSwTuJYwSK9/s-l225.jpg
NIKAI NK-7621 Mini Waterproof Hair Removal Hairs Shaver Portable Dry Battery,Rs. 585.00,ebay.in,http://www.ebay.in/itm/NIKAI-NK-7621-Mini-Waterproof-Hair-Removal-Hairs-Shaver-Portable-Dry-Battery/272737426860?hash=item3f806addac:g:ZiMAAOSwH09ZLVWQ,https://i.ebayimg.com/thumbs/images/g/ZiMAAOSwH09ZLVWQ/s-l225.jpg
Braun M-90 Shaver! Unused!,Rs. 2399,olx.in,https://www.olx.in/item/braun-m-90-shaver-unused-ID1e9Fkl.html#a3b04349f6,https://img01.olx.in/images_olxin/388067959_1_144x108_braun-m-90-shaver-unused-panaji.jpg
shaver for men. water proof. made in Germany,Rs. 7000,olx.in,https://www.olx.in/item/shaver-for-men-water-proof-made-in-germany-ID1furbW.html#a3b04349f6,https://img01.olx.in/images_olxin/422398883_1_144x108_shaver-for-men-water-proof-made-in-germany-malappuram_rev003.jpg
brand new electric shaver,Rs. 2000,olx.in,https://www.olx.in/item/brand-new-electric-shaver-ID1eUO87.html#a3b04349f6,https://img01.olx.in/images_olxin/407506837_1_144x108_brand-new-electric-shaver-noida.jpg
brand new philips aquatouch at756 shaver+trimmer,Rs. 1899,olx.in,https://www.olx.in/item/brand-new-philips-aquatouch-at756-shaver-trimmer-ID1fugg9.html#a3b04349f6,https://img01.olx.in/images_olxin/422323083_2_144x108_brand-new-philips-aquatouch-at756-shaver-trimmer-upload-photos_rev002.jpg
Philips shaver 1 year old working perfectly no,Rs. 1000,olx.in,https://www.olx.in/item/philips-shaver-1-year-old-working-perfectly-no-ID1eR7hB.html#a3b04349f6,https://img01.olx.in/images_olxin/405987553_1_144x108_philips-shaver-1-year-old-working-perfectly-no-delhi.jpg
brand new seal pack citron rechargeble shaver at,Rs. 169,olx.in,https://www.olx.in/item/brand-new-seal-pack-citron-rechargeble-shaver-at-ID1fk6Y9.html#a3b04349f6,https://img01.olx.in/images_olxin/418059603_1_144x108_brand-new-seal-pack-citron-rechargeble-shaver-at-jaipur.jpg
Philips AquaTouch Wet and dry electric shaver AT890/16,Rs. 3500,olx.in,https://www.olx.in/item/philips-aquatouch-wet-and-dry-electric-shaver-at890-16-ID1fudnP.html#a3b04349f6,https://img01.olx.in/images_olxin/422299139_1_144x108_philips-aquatouch-wet-and-dry-electric-shaver-at890-16-delhi_rev004.jpg
philips shaver imported brand new unused for sale,Rs. 1400,olx.in,https://www.olx.in/item/philips-shaver-imported-brand-new-unused-for-sale-ID1fua8l.html#a3b04349f6,https://img01.olx.in/images_olxin/422279803_1_144x108_philips-shaver-imported-brand-new-unused-for-sale-jammu.jpg
New Orbit 3 Head Shaver With Floating Blades (New Box pack),Rs. 1400,olx.in,https://www.olx.in/item/new-orbit-3-head-shaver-with-floating-blades-new-box-pack-ID1etWiz.html#a3b04349f6,https://img01.olx.in/images_olxin/396409767_1_144x108_new-orbit-3-head-shaver-with-floating-blades-new-box-pack-mumbai.jpg
Black Panasonic ES3831 Cordless Shaver,Rs. 1000,olx.in,https://www.olx.in/item/black-panasonic-es3831-cordless-shaver-ID1ftWnh.html#a3b04349f6,https://img01.olx.in/images_olxin/422179135_2_144x108_black-panasonic-es3831-cordless-shaver-upload-photos_rev001.jpg
Sell Phillips Aqua Touch protective Shaver Wet or,Rs. 2550,olx.in,https://www.olx.in/item/sell-phillips-aqua-touch-protective-shaver-wet-or-ID1ftgMP.html#a3b04349f6,https://img01.olx.in/images_olxin/421910983_1_144x108_sell-phillips-aqua-touch-protective-shaver-wet-or-bhubaneswar.jpg
BRAUN Series3 Shaver System,Rs. 15000,olx.in,https://www.olx.in/item/braun-series3-shaver-system-ID1ftgwf.html#a3b04349f6,https://img01.olx.in/images_olxin/421909167_1_144x108_braun-series3-shaver-system-vadodara.jpg
Unused philips Aqua touch plus shaver,Rs. 1500,olx.in,https://www.olx.in/item/unused-philips-aqua-touch-plus-shaver-ID1ft8A1.html#a3b04349f6,https://img01.olx.in/images_olxin/421854237_1_144x108_unused-philips-aqua-touch-plus-shaver-delhi.jpg
Black And Gray Philips Rotary Shaver,Rs. 350,olx.in,https://www.olx.in/item/black-and-gray-philips-rotary-shaver-ID1eBy9W.html#a3b04349f6,https://img01.olx.in/images_olxin/399565969_1_144x108_black-and-gray-philips-rotary-shaver-delhi.jpg
Blue Handled Philips Shaver,Rs. 500,olx.in,https://www.olx.in/item/blue-handled-philips-shaver-ID1fsC5b.html#a3b04349f6,https://img01.olx.in/images_olxin/421628729_1_144x108_blue-handled-philips-shaver-chennai.jpg
brand new philips electric shaver,Rs. 1700,olx.in,https://www.olx.in/item/brand-new-philips-electric-shaver-ID1fh8fn.html#a3b04349f6,https://img01.olx.in/images_olxin/416814209_1_144x108_brand-new-philips-electric-shaver-delhi.jpg
Black And Blue Philips Norelco Electric Cordless Shaver Box,Rs. 2500,olx.in,https://www.olx.in/item/black-and-blue-philips-norelco-electric-cordless-shaver-box-ID1fs3p1.html#a3b04349f6,https://img01.olx.in/images_olxin/421397653_1_144x108_black-and-blue-philips-norelco-electric-cordless-shaver-box-delhi.jpg
Black Philips Rotary Shaver Set With Box,Rs. 2600,olx.in,https://www.olx.in/item/black-philips-rotary-shaver-set-with-box-ID1frWPX.html#a3b04349f6,https://img01.olx.in/images_olxin/421346589_1_144x108_black-philips-rotary-shaver-set-with-box-coimbatore_rev001.jpg
citron shaver new pice box pack mrp - 1100 our,Rs. 750,olx.in,https://www.olx.in/item/citron-shaver-new-pice-box-pack-mrp-1100-our-ID1frQdf.html#a3b04349f6,https://img01.olx.in/images_olxin/421309623_1_144x108_citron-shaver-new-pice-box-pack-mrp-1100-our-delhi.jpg
Philips trimmer and shaver without charger.. Not,Rs. 1800,olx.in,https://www.olx.in/item/philips-trimmer-and-shaver-without-charger-not-ID1frjzz.html#a3b04349f6,https://img01.olx.in/images_olxin/421082291_1_144x108_philips-trimmer-and-shaver-without-charger-not-chennai.jpg
GUANGKE RSCX-356 Rotary chargeable shaver,Rs. 1500,olx.in,https://www.olx.in/item/guangke-rscx-356-rotary-chargeable-shaver-ID1fqR6T.html#a3b04349f6,https://img01.olx.in/images_olxin/420891869_1_144x108_guangke-rscx-356-rotary-chargeable-shaver-ahmedabad.jpg
"Phillips shaver, New, with box and all attachments",Rs. 4000,olx.in,https://www.olx.in/item/phillips-shaver-new-with-box-and-all-attachments-ID1bfYOD.html#a3b04349f6,https://img04.olx.in/images_olxin/317971451_1_144x108_phillips-shaver-new-with-box-and-all-attachments-delhi_rev006.jpg
Philips Electric Shaver Set With Box,Rs. 2300,olx.in,https://www.olx.in/item/philips-electric-shaver-set-with-box-ID1fqwMj.html#a3b04349f6,https://img01.olx.in/images_olxin/420750887_1_144x108_philips-electric-shaver-set-with-box-delhi.jpg
Philips trimmer(shaver) very handy and easy use,Rs. 530,olx.in,https://www.olx.in/item/philips-trimmershaver-very-handy-and-easy-use-ID1fqr2d.html#a3b04349f6,https://img01.olx.in/images_olxin/420719307_1_144x108_philips-trimmershaver-very-handy-and-easy-use-mysuru.jpg
Lifelong electric smooth shaver,Rs. 500,olx.in,https://www.olx.in/item/lifelong-electric-smooth-shaver-ID1fg5mB.html#a3b04349f6,https://img01.olx.in/images_olxin/416374273_2_144x108_lifelong-electric-smooth-shaver-upload-photos.jpg
Branded and Imported Shaver and Trimmer,Rs. 2250,olx.in,https://www.olx.in/item/branded-and-imported-shaver-and-trimmer-ID1fqhpL.html#a3b04349f6,https://img01.olx.in/images_olxin/420653137_1_144x108_branded-and-imported-shaver-and-trimmer-mumbai_rev004.jpg
Black Philips Aquatouch AT620/14 Electric Shaver Screenshot,Rs. 1900,olx.in,https://www.olx.in/item/black-philips-aquatouch-at620-14-electric-shaver-screenshot-ID1fq6uz.html#a3b04349f6,https://img01.olx.in/images_olxin/420577229_1_144x108_black-philips-aquatouch-at620-14-electric-shaver-screenshot-rohtak.jpg
philips branded rotary shaver plus trimmer..,Rs. 3000,olx.in,https://www.olx.in/item/philips-branded-rotary-shaver-plus-trimmer-ID1fq6C1.html#a3b04349f6,https://img01.olx.in/images_olxin/420578085_1_144x108_philips-branded-rotary-shaver-plus-trimmer-navi-mumbai.jpg
Nova Rechargeable shaver and Hair Trimmer. New,Rs. 950,olx.in,https://www.olx.in/item/nova-rechargeable-shaver-and-hair-trimmer-new-ID1fft5Z.html#a3b04349f6,https://img01.olx.in/images_olxin/416117647_1_144x108_nova-rechargeable-shaver-and-hair-trimmer-new-gandhigram.jpg
Philips Electric Shaver Box,Rs. 3000,olx.in,https://www.olx.in/item/philips-electric-shaver-box-ID1fpUeP.html#a3b04349f6,https://img01.olx.in/images_olxin/420491857_1_144x108_philips-electric-shaver-box-bilaspur_rev006.jpg
